Date,Open,High,Low,Close,Adj Close,Volume
2022-02-11,40.380001,41.970001,39.070000,39.490002,39.490002,42826900
2022-02-14,39.959999,41.889999,39.500000,39.619999,39.619999,37579800
2022-02-15,40.160000,41.459999,39.939999,41.430000,41.430000,26091600
2022-02-16,38.959999,40.599998,38.959999,40.009998,40.009998,35643500
2022-02-17,40.450001,40.820000,39.169998,39.450001,39.450001,24624400
2022-02-18,39.610001,40.400002,37.939999,38.009998,38.009998,23064200
2022-02-22,37.750000,38.470001,36.369999,36.869999,36.869999,25433100
2022-02-23,37.189999,38.150002,36.160000,36.980000,36.980000,24429900
2022-02-24,34.950001,39.049999,34.950001,38.830002,38.830002,26703600
2022-02-25,38.840000,39.564999,38.099998,39.150002,39.150002,19173500
2022-02-28,39.490002,40.959999,38.840000,39.939999,39.939999,23393000
2022-03-01,39.810001,41.320000,37.459999,37.840000,37.840000,28341900
2022-03-02,38.119999,38.119999,35.750000,37.369999,37.369999,30985500
2022-03-03,37.299999,37.419998,35.009998,35.660000,35.660000,23087700
2022-03-04,36.389999,36.720001,32.889999,33.090000,33.090000,22212700
2022-03-07,33.150002,33.340000,30.190001,30.219999,30.219999,32356700
2022-03-08,30.010000,32.720001,29.580000,31.219999,31.219999,28109600
2022-03-09,32.000000,34.230000,31.780001,33.680000,33.680000,26986400
2022-03-10,32.750000,32.759998,31.059999,31.740000,31.740000,21145700
2022-03-11,32.380001,32.410000,29.745001,30.049999,30.049999,23181900
2022-03-14,29.530001,30.139999,27.670000,28.000000,28.000000,32917800
2022-03-15,28.850000,30.158001,28.576000,29.580000,29.580000,38242700
2022-03-16,30.860001,32.619999,30.230000,32.560001,32.560001,34041900
2022-03-17,31.170000,34.320000,30.920000,33.970001,33.970001,25439800
2022-03-18,33.209999,36.029999,33.020000,36.000000,36.000000,28400200
2022-03-21,35.490002,35.770000,34.200001,35.169998,35.169998,19114700
2022-03-22,35.200001,36.919998,34.970001,36.240002,36.240002,24395100
2022-03-23,35.689999,37.189999,35.119999,35.880001,35.880001,16911400
2022-03-24,36.209999,37.070000,35.180000,37.049999,37.049999,16601200
2022-03-25,37.049999,37.250000,34.750000,35.400002,35.400002,22761600
2022-03-28,35.209999,36.619999,34.860001,36.230000,36.230000,15152400
2022-03-29,36.730000,38.270000,36.330002,37.869999,37.869999,18989200
2022-03-30,37.549999,38.299999,36.500000,36.840000,36.840000,16516200
2022-03-31,36.750000,36.869999,35.764999,35.990002,35.990002,15777700
2022-04-01,36.200001,38.599998,36.200001,37.389999,37.389999,25281500
2022-04-04,38.250000,39.570000,37.369999,39.340000,39.340000,25402800
2022-04-05,39.500000,39.799999,37.820000,38.250000,38.250000,22261200
2022-04-06,37.369999,37.740002,35.639999,36.470001,36.470001,21554000
2022-04-07,36.389999,37.299999,34.580002,36.250000,36.250000,21490400
2022-04-08,35.880001,36.830002,35.410000,35.669998,35.669998,21718400
2022-04-11,34.650002,35.750000,34.053001,34.400002,34.400002,20890400
2022-04-12,34.720001,35.950001,33.189999,33.570000,33.570000,19538500
2022-04-13,33.660000,34.919998,33.340000,34.680000,34.680000,18160800
2022-04-14,35.349998,35.389999,33.169998,33.189999,33.189999,17741900
2022-04-18,33.189999,33.349998,31.600000,32.639999,32.639999,22468100
2022-04-19,32.369999,34.240002,32.320000,33.630001,33.630001,29558200
2022-04-20,32.930000,33.180000,30.700001,30.760000,30.760000,38448300
2022-04-21,31.365000,31.750000,28.754999,29.420000,29.420000,69311500
2022-04-22,28.670000,31.209999,28.559999,29.760000,29.760000,77506100
2022-04-25,29.280001,30.790001,28.910000,29.910000,29.910000,42647800
2022-04-26,29.520000,29.719999,28.150000,28.690001,28.690001,34701800
2022-04-27,27.969999,28.990000,26.559999,27.090000,27.090000,40794900
2022-04-28,27.910000,28.959999,26.440001,28.809999,28.809999,44665200
2022-04-29,29.070000,30.370001,28.400000,28.459999,28.459999,39033200
2022-05-02,28.260000,29.540001,28.059999,29.520000,29.520000,23474700
2022-05-03,29.410000,29.730000,28.475000,28.930000,28.930000,24795100
2022-05-04,28.850000,30.190001,27.195000,30.160000,30.160000,30175400
2022-05-05,29.650000,29.650000,26.940001,27.270000,27.270000,27859000
2022-05-06,27.110001,27.200001,24.809999,24.920000,24.920000,31983200
2022-05-09,24.980000,25.120001,23.180000,23.389999,23.389999,31604500
2022-05-10,24.010000,24.090000,22.000000,22.889999,22.889999,36436100
2022-05-11,22.809999,23.875000,21.700001,21.840000,21.840000,35183400
2022-05-12,21.540001,23.795000,20.950001,22.770000,22.770000,37016200
2022-05-13,23.320000,24.799999,23.200001,24.750000,24.750000,35684700
2022-05-16,24.290001,24.700001,23.340000,23.420000,23.420000,25171900
2022-05-17,24.084999,24.705000,23.330000,24.540001,24.540001,28441000
2022-05-18,24.049999,24.754000,22.645000,22.730000,22.730000,29460400
2022-05-19,22.730000,23.740000,22.280001,23.200001,23.200001,30700800
2022-05-20,23.590000,24.155001,22.295000,23.260000,23.260000,29598700
2022-05-23,23.309999,23.309999,21.709999,22.469999,22.469999,43386300
2022-05-24,14.490000,14.570000,12.550000,12.790000,12.790000,286479900
2022-05-25,12.910000,14.570000,12.860000,14.160000,14.160000,162922300
2022-05-26,13.750000,14.940000,13.630000,14.810000,14.810000,80386400
2022-05-27,14.850000,15.635000,14.610000,15.580000,15.580000,66159100
2022-05-31,15.370000,15.420000,14.090000,14.110000,14.110000,98324800
2022-06-01,14.110000,14.710000,13.480000,13.930000,13.930000,80420400
2022-06-02,13.540000,15.120000,13.540000,14.900000,14.900000,58591000
2022-06-03,14.590000,14.870000,14.200000,14.490000,14.490000,34304800
2022-06-06,14.610000,15.400000,13.880000,15.150000,15.150000,64278200
2022-06-07,14.810000,15.480000,14.702000,15.280000,15.280000,36646900
2022-06-08,15.400000,15.870000,15.140000,15.170000,15.170000,36326100
2022-06-09,15.260000,15.260000,14.060000,14.100000,14.100000,36895100
2022-06-10,13.830000,13.970000,13.150000,13.280000,13.280000,42426800
2022-06-13,12.840000,13.020000,11.920000,12.020000,12.020000,43722300
2022-06-14,12.080000,12.520000,11.900000,11.910000,11.910000,40211400
2022-06-15,11.980000,13.430000,11.880000,13.200000,13.200000,59075900
2022-06-16,12.650000,12.781000,12.140000,12.220000,12.220000,38525000
2022-06-17,12.320000,12.620000,12.030000,12.420000,12.420000,48542700
2022-06-21,12.470000,13.240000,12.320000,12.850000,12.850000,37130600
2022-06-22,12.630000,13.490000,12.580000,13.080000,13.080000,31227400
2022-06-23,13.160000,14.000000,13.030000,13.940000,13.940000,32057800
2022-06-24,14.110000,14.720000,13.980000,14.700000,14.700000,37265500
2022-06-27,15.110000,15.280000,14.380000,14.560000,14.560000,29269400
2022-06-28,14.360000,14.790000,13.700000,13.730000,13.730000,24383600
2022-06-29,13.760000,13.980000,13.355000,13.960000,13.960000,25595800
2022-06-30,13.730000,13.780000,12.830000,13.130000,13.130000,32767200
2022-07-01,13.180000,13.460000,12.800000,13.170000,13.170000,23296700
2022-07-05,12.970000,14.400000,12.657000,14.380000,14.380000,28813100
2022-07-06,14.350000,14.610000,14.060000,14.280000,14.280000,23266300
2022-07-07,14.400000,15.115000,14.280000,15.100000,15.100000,25460900
2022-07-08,14.750000,15.300000,14.610000,14.960000,14.960000,21267000
2022-07-11,14.590000,14.840000,14.000000,14.060000,14.060000,21485300
2022-07-12,14.240000,14.590000,13.760000,14.040000,14.040000,24850900
2022-07-13,13.740000,14.245000,13.420000,13.830000,13.830000,24333700
2022-07-14,13.790000,13.870000,13.150000,13.170000,13.170000,24256700
2022-07-15,13.500000,14.090000,13.450000,13.650000,13.650000,38313900
2022-07-18,13.870000,14.545000,13.800000,13.920000,13.920000,44254900
2022-07-19,13.970000,14.220000,13.460000,14.150000,14.150000,34902400
2022-07-20,14.520000,15.640000,14.410000,15.510000,15.510000,47768400
2022-07-21,15.540000,16.545000,15.470000,16.350000,16.350000,116754700
2022-07-22,11.100000,11.110000,9.910000,9.960000,9.960000,329550600
